,feature,siren_present
33_001486.wav,"[-360.7336730957031, 155.95887756347656, -23.247905731201172, 27.9228515625, 7.491444110870361, 16.287813186645508, 5.1999311447143555, 6.516901969909668, -4.036714553833008, 10.685673713684082, 0.7777227759361267, 5.124054431915283, 3.7058448791503906, 1.496508002281189]",false
33_001609.wav,"[-395.5358581542969, 153.37693786621094, -21.756935119628906, 28.65400505065918, 3.408482313156128, 18.423904418945312, 6.800691604614258, 10.437273025512695, -4.918118953704834, 9.931032180786133, 0.9007461667060852, 3.9606878757476807, 4.7765302658081055, 0.5422854423522949]",false
33_001692.wav,"[-245.73291015625, 118.60984802246094, -17.8771915435791, 44.00967025756836, 4.792417049407959, 23.741594314575195, 5.561614513397217, 10.122785568237305, -6.278166770935059, 11.871556282043457, -1.5973564386367798, 7.0328545570373535, 5.6287031173706055, 6.031252384185791]",false
33_001724.wav,"[-428.67474365234375, 151.8079071044922, -28.140050888061523, 20.903274536132812, 3.5916435718536377, 14.705769538879395, 9.182299613952637, 13.796487808227539, 0.7082176208496094, 14.608820915222168, 2.982172727584839, 7.088936805725098, 3.909687042236328, 1.7229756116867065]",false
33_001838.wav,"[-319.65985107421875, 137.43067932128906, -30.404788970947266, 46.764404296875, -0.27913612127304077, 15.947330474853516, 14.301470756530762, 16.25609588623047, -7.147568702697754, 14.034987449645996, -0.4965853989124298, 8.244362831115723, 7.701299667358398, -2.8843321800231934]",false
33_001886.wav,"[-359.628662109375, 152.2534637451172, -20.699621200561523, 42.43760299682617, 7.99113655090332, 11.515625953674316, 4.4404778480529785, 6.105459690093994, -2.776404857635498, 12.203343391418457, 1.505906343460083, 6.7815985679626465, 3.053546190261841, 2.253162384033203]",false
33_001987.wav,"[-403.6072692871094, 157.62721252441406, -16.32469367980957, 32.15693664550781, 10.238107681274414, 15.175821304321289, 9.909272193908691, 11.097940444946289, -3.7056663036346436, 8.967278480529785, 2.145313024520874, 9.567811012268066, 5.94844913482666, 3.947587728500366]",false
33_002127.wav,"[-219.17141723632812, 105.08586120605469, -23.953556060791016, 32.17389678955078, -2.909618854522705, 20.398149490356445, 1.5036065578460693, 10.180702209472656, -2.5016701221466064, 11.654922485351562, -5.973937034606934, 11.12540340423584, 10.000277519226074, 6.209818363189697]",false
33_002245.wav,"[-261.4013977050781, 125.01179504394531, -22.59095001220703, 43.37753677368164, -3.202059268951416, 16.97763442993164, 4.675821304321289, 10.989937782287598, -6.487252235412598, 8.950216293334961, 0.38527992367744446, 7.302189826965332, 5.627115726470947, 1.0745781660079956]",false
33_002340.wav,"[-295.4720764160156, 125.66020202636719, -26.860023498535156, 36.49123764038086, 1.2083008289337158, 17.882720947265625, -0.07146383821964264, 22.582366943359375, -5.117015361785889, 13.896677017211914, -6.4727349281311035, 9.179163932800293, 5.134775638580322, -3.451110601425171]",false
33_002663.wav,"[-176.32174682617188, 70.12971496582031, -1.7249934673309326, 53.00786209106445, -8.11755657196045, 26.768978118896484, 5.335765361785889, 11.311745643615723, 1.533935308456421, 16.49917984008789, -4.9276509284973145, 11.749480247497559, 7.5228166580200195, 2.445436477661133]",false
33_002811.wav,"[-303.3360900878906, 149.6184844970703, -28.313886642456055, 30.708330154418945, 2.1326913833618164, 11.876984596252441, 5.441732406616211, 10.166418075561523, -1.7151731252670288, 13.275495529174805, 1.1438865661621094, 7.557204723358154, 6.841805934906006, 3.432248592376709]",false
33_003120.wav,"[-313.6775817871094, 156.80906677246094, -30.335636138916016, 20.395999908447266, -2.0846493244171143, 18.02685546875, 6.411208629608154, 11.634380340576172, -1.8911983966827393, 13.943391799926758, 0.13469602167606354, 6.01201057434082, 3.539867639541626, 2.134108066558838]",false
33_003161.wav,"[-426.9365234375, 138.07440185546875, -7.296408176422119, 26.047008514404297, 12.728096008300781, 22.923816680908203, 10.685548782348633, 12.35295581817627, 4.995425224304199, 13.976909637451172, 1.0513379573822021, 6.410168170928955, 7.859322547912598, -0.08308392763137817]",false
33_003177.wav,"[-380.9644470214844, 155.54737854003906, -17.302295684814453, 21.923215866088867, 5.3786234855651855, 14.76008415222168, 8.448881149291992, 9.996843338012695, 0.04883219674229622, 11.045796394348145, 1.5162667036056519, 6.323370933532715, 3.9531683921813965, 2.182202100753784]",false
34_000025.wav,"[-375.0548095703125, 157.24864196777344, -16.196022033691406, 37.091094970703125, 5.455352783203125, 14.123900413513184, 6.589484691619873, 14.329178810119629, -1.0659152269363403, 14.5086088180542, 0.9589141607284546, 5.3961052894592285, 3.9450082778930664, 3.7897229194641113]",false
34_000141.wav,"[-385.4154968261719, 156.658935546875, -13.20989990234375, 28.909156799316406, 7.1552557945251465, 16.435117721557617, 9.225971221923828, 16.482032775878906, 3.088578939437866, 17.83879280090332, 5.399381637573242, 7.257745742797852, 6.511293888092041, 3.326434373855591]",false
34_000270.wav,"[-214.709228515625, 64.95682525634766, -10.88851261138916, 34.9616584777832, 3.956472158432007, 19.651979446411133, 2.818157911300659, 19.028276443481445, -4.227393627166748, 12.50794506072998, -0.1300726681947708, 3.224485397338867, 4.671198844909668, 0.8956479430198669]",false
34_000281.wav,"[-169.60552978515625, 132.47018432617188, -16.318641662597656, 12.829903602600098, 5.883990287780762, 18.086795806884766, 8.821830749511719, 15.642601013183594, 5.54330587387085, 14.953032493591309, 2.9285874366760254, 6.853837013244629, 2.33404541015625, 6.099982261657715]",false
34_000339.wav,"[-274.2525329589844, 129.5837860107422, -25.953981399536133, 35.13424301147461, -1.3092244863510132, 14.475912094116211, 7.241142272949219, 18.122053146362305, -0.2404291033744812, 14.49582290649414, 1.254381775856018, 4.573559761047363, 5.299217224121094, 2.2945477962493896]",false
34_000355.wav,"[-448.01416015625, 159.47018432617188, 2.393186092376709, 23.682302474975586, 5.8567214012146, 14.940023422241211, 9.085928916931152, 13.03048324584961, 1.293406367301941, 12.960310935974121, 3.3361711502075195, 6.814446926116943, 6.272528171539307, 3.5172345638275146]",false
34_000562.wav,"[-203.21902465820312, 152.0999298095703, -18.886476516723633, 22.852922439575195, 1.170949935913086, 18.81574821472168, 5.0856852531433105, 14.67842960357666, 3.763660192489624, 13.179611206054688, 2.636035919189453, 6.30706262588501, 0.03813113272190094, 3.777714490890503]",false
34_000580.wav,"[-390.58148193359375, 153.23440551757812, -25.07994842529297, 28.75898551940918, -3.328866958618164, -1.7185591459274292, 9.071443557739258, 26.622934341430664, 17.626399993896484, 20.608097076416016, 8.775519371032715, 2.649163007736206, -5.479833126068115, -12.042933464050293]",true
34_000590.wav,"[-249.19705200195312, 97.26854705810547, -8.095307350158691, 46.83121109008789, 4.044566631317139, 19.76784324645996, 5.016803741455078, 14.3505220413208, -2.1205074787139893, 8.379045486450195, -3.2673561573028564, 1.913134217262268, 4.288455963134766, 5.916557312011719]",false
34_000600.wav,"[-444.78143310546875, 150.4483642578125, -5.073611736297607, 27.95557403564453, 9.449946403503418, 14.095671653747559, 6.4972453117370605, 14.096720695495605, 3.233354330062866, 13.060430526733398, 1.3450769186019897, 6.782021999359131, 4.058036804199219, 2.7481439113616943]",false
34_000670.wav,"[-344.5521240234375, 149.1695556640625, -28.381547927856445, 32.008121490478516, 1.0973515510559082, 18.04462432861328, 5.93644905090332, 19.360458374023438, -1.2709684371948242, 13.789713859558105, 1.7300455570220947, 4.5956220626831055, 2.89627742767334, 2.1227645874023438]",false
34_000675.wav,"[-187.1455078125, 124.00404357910156, -10.991034507751465, 25.805919647216797, 5.0970258712768555, 16.980060577392578, 6.735224723815918, 17.808305740356445, 0.7778151631355286, 8.819140434265137, 3.256683349609375, 10.881852149963379, 2.881016254425049, 1.6248687505722046]",false
34_000732.wav,"[-79.6202392578125, 66.53741455078125, -19.8865966796875, 4.179883003234863, -8.085517883300781, 20.063922882080078, 14.89773178100586, 18.04165267944336, -0.07487517595291138, 14.120673179626465, 9.3943510055542, 11.07828426361084, -3.047182321548462, 0.029202381148934364]",true
34_000745.wav,"[-318.25213623046875, 131.89797973632812, -12.221697807312012, 34.514591217041016, 0.019983915612101555, 12.369670867919922, 9.578601837158203, 16.89253807067871, -0.9294730424880981, 15.6428804397583, 1.240605354309082, 5.511072635650635, 4.233621120452881, 3.554311752319336]",false
34_000793.wav,"[-165.11483764648438, 137.8809356689453, -16.32617950439453, 19.963926315307617, 3.988025188446045, 17.571338653564453, 6.344168186187744, 17.8341007232666, 3.82490873336792, 12.12866497039795, 1.9087028503417969, 5.832686424255371, 0.4434359669685364, 7.280418395996094]",false
34_000795.wav,"[-200.46942138671875, 58.92266082763672, -2.963392972946167, 30.81333351135254, 1.842587947845459, 13.620453834533691, 2.815009832382202, 18.613718032836914, -2.6269774436950684, 12.059647560119629, -1.1446324586868286, 5.432397842407227, 3.7509865760803223, 0.7241025567054749]",false
34_000815.wav,"[-355.98931884765625, 153.93191528320312, -29.923728942871094, 32.44984436035156, 4.321929931640625, 14.784993171691895, 5.149239540100098, 18.336719512939453, -1.0436276197433472, 13.564231872558594, -0.20216244459152222, 7.315981864929199, 2.75818133354187, 1.9125134944915771]",false
34_000928.wav,"[-166.3333282470703, 29.66655731201172, 3.118091583251953, 30.78525161743164, 2.555490493774414, 13.694297790527344, 2.8878276348114014, 21.0642147064209, 0.10441083461046219, 11.479501724243164, -0.6864504814147949, 3.618722915649414, 4.336726188659668, -0.3691941797733307]",false
34_000964.wav,"[-355.1446228027344, 162.88560485839844, -22.810710906982422, 24.448795318603516, 3.781212091445923, 15.7434663772583, 9.037192344665527, 14.915801048278809, 0.528209924697876, 12.48140811920166, 5.004445552825928, 5.392603397369385, 6.660274982452393, 1.9829641580581665]",false
34_000993.wav,"[-359.90185546875, 122.07156372070312, -14.24960994720459, 33.527286529541016, 3.1608777046203613, 13.693466186523438, 11.157750129699707, 14.269149780273438, 0.053509507328271866, 10.360346794128418, 1.3843863010406494, 1.7623291015625, 5.674249649047852, -2.0708024501800537]",true
34_000997.wav,"[-318.52252197265625, 95.33636474609375, -30.99761199951172, 42.022308349609375, -2.430116653442383, 19.432723999023438, 6.6720499992370605, 17.143648147583008, -0.9531623721122742, 13.934162139892578, -0.843990683555603, 4.8504743576049805, 3.4708755016326904, 2.4656128883361816]",false
34_001025.wav,"[-213.0082550048828, 159.4061737060547, -31.93520164489746, 13.821531295776367, 3.2212471961975098, 19.271135330200195, 5.849221229553223, 17.627038955688477, 6.111657619476318, 11.268671035766602, 5.428637981414795, 4.239600658416748, 2.258254289627075, 5.1573405265808105]",false
34_001034.wav,"[-97.59129333496094, 58.0992546081543, -13.0663423538208, 15.641011238098145, -1.994524359703064, 16.592487335205078, 7.055235862731934, 17.17433738708496, 3.941755771636963, 14.223116874694824, 4.229372978210449, 7.852205276489258, 1.3294774293899536, 6.4597368240356445]",false
34_001039.wav,"[-302.4561767578125, 151.3043212890625, -8.294684410095215, 40.48160934448242, 12.21606159210205, 25.47858428955078, 13.732637405395508, 19.062057495117188, 4.211462497711182, 15.291722297668457, -0.6984652280807495, -0.021698206663131714, 3.171225070953369, -0.32723021507263184]",false
34_001081.wav,"[-335.0081481933594, 157.1009063720703, -44.457916259765625, 12.328520774841309, -11.562877655029297, 21.205087661743164, 27.864280700683594, 18.182998657226562, -3.665076732635498, 1.0256447792053223, 9.456788063049316, 10.572785377502441, 3.2249104976654053, -11.750402450561523]",true
34_001087.wav,"[-347.2567443847656, 160.13331604003906, -23.597503662109375, 26.222209930419922, 4.222978115081787, 15.327751159667969, 6.985818862915039, 13.906850814819336, 0.0014921905240043998, 13.326712608337402, -1.1907798051834106, 2.9826040267944336, 1.9003313779830933, 0.9859373569488525]",false
34_001107.wav,"[-268.77764892578125, 145.7200927734375, -46.75617218017578, 11.242195129394531, -4.524706840515137, 14.360443115234375, 8.829169273376465, 15.469869613647461, 0.1448921263217926, 9.9390287399292, 0.5169885158538818, 3.2287561893463135, 2.562133312225342, 3.7959697246551514]",true
34_001128.wav,"[-375.8060607910156, 158.20774841308594, -22.768062591552734, 28.899112701416016, -2.9168503284454346, 19.0649356842041, 9.120205879211426, 13.287822723388672, 2.8574259281158447, 12.914573669433594, -1.1853687763214111, 4.03755521774292, 1.9722212553024292, 1.348196268081665]",false
34_001156.wav,"[-254.60025024414062, 51.692806243896484, -8.166956901550293, 35.68025588989258, 3.38449764251709, 19.207191467285156, 2.4866933822631836, 20.856433868408203, 3.070920944213867, 14.221579551696777, 0.37268704175949097, 4.943387031555176, 4.585934638977051, 2.3999364376068115]",false
34_001317.wav,"[-206.63107299804688, 76.87845611572266, -3.843602418899536, 44.060455322265625, 3.9780805110931396, 18.57393455505371, 4.522790431976318, 16.482858657836914, 4.577487945556641, 9.33430004119873, -2.1984875202178955, 5.649511337280273, 2.7334656715393066, 8.065167427062988]",false
34_001336.wav,"[-252.3136444091797, 141.7100067138672, 8.234173774719238, 18.977571487426758, 10.608343124389648, 14.147046089172363, 6.3080267906188965, 17.314960479736328, 0.6637380123138428, 12.777969360351562, 4.571983337402344, 6.4202046394348145, 2.9541661739349365, 6.348752975463867]",false
34_001386.wav,"[-362.95953369140625, 151.44468688964844, -16.656564712524414, 28.170927047729492, 4.990294456481934, 19.006132125854492, 5.0275726318359375, 15.351493835449219, -0.8500247001647949, 13.619216918945312, -1.6803209781646729, 3.9721033573150635, 2.0398621559143066, 2.668447732925415]",false
34_001404.wav,"[-410.41815185546875, 153.12490844726562, -22.545263290405273, 30.53201675415039, 5.378409385681152, 15.878841400146484, 8.77754020690918, 12.350650787353516, -0.669297993183136, 10.79308795928955, -3.8562161922454834, 5.428249359130859, 5.096874713897705, 2.22674822807312]",false
34_001452.wav,"[-395.1321716308594, 164.3329620361328, -12.786848068237305, -0.6348786950111389, 13.711431503295898, 19.686561584472656, 35.017852783203125, 16.58423614501953, 1.7707529067993164, 10.990357398986816, 9.616260528564453, 3.4571712017059326, 0.5647228956222534, -0.4113501310348511]",true
34_001539.wav,"[-62.540775299072266, 56.945777893066406, 6.958757400512695, 16.511764526367188, -1.3934539556503296, 26.353801727294922, 6.056058883666992, 17.128816604614258, 2.9270119667053223, 12.24122428894043, 5.505587577819824, 6.124514102935791, -3.8670880794525146, 5.189420223236084]",true
34_001626.wav,"[-298.7325744628906, 99.24705505371094, -23.84822654724121, 39.99938201904297, -4.243277072906494, 14.229804039001465, 9.381132125854492, 23.230810165405273, -2.1636834144592285, 16.35605239868164, 2.954326629638672, 5.630706787109375, 6.2626447677612305, 4.276996612548828]",false
34_001736.wav,"[-388.78094482421875, 160.5581817626953, -18.87239646911621, 29.093564987182617, 2.314728021621704, 14.215862274169922, 7.829797744750977, 15.003673553466797, 3.4191372394561768, 13.828474998474121, 4.919712066650391, 4.57577657699585, 6.301270008087158, 5.090421199798584]",false
34_001965.wav,"[-209.25869750976562, 42.69265365600586, 9.913814544677734, 27.226308822631836, -2.389298915863037, 13.10771656036377, 7.588663101196289, 19.513425827026367, 0.01737743616104126, 14.281251907348633, 1.2221944332122803, 5.527381896972656, 7.462943077087402, 2.9325265884399414]",false
